distFD_cruda_m;distFI_cruda_m;distMin_cruda_m;distFD_EMA_m;distFI_EMA_m;distMin_EMA_m;pred_kalman_m;dist_kalman_m;K_kalman;P_kalman;AvanceLineal_m;timestamp_s
0.09842;0.098278;0.098278;0.09836;0.098298;0.098298;0.098336;0.098327;0.227008;0.000341;0.0;120.864
0.098304;0.098231;0.098231;0.098379;0.098311;0.098311;0.098336;0.098331;0.227008;0.000341;0.0;120.992
0.098332;0.098426;0.098332;0.098311;0.098377;0.098311;0.098319;0.098317;0.227008;0.000341;0.0;121.12
0.098375;0.098359;0.098359;0.098406;0.098376;0.098376;0.098338;0.098347;0.227008;0.000341;0.0;121.248
0.098427;0.098168;0.098168;0.098358;0.098274;0.098274;0.098342;0.098327;0.227008;0.000341;0.0;121.376
0.098262;0.098485;0.098262;0.098342;0.098364;0.098342;0.098317;0.098322;0.227008;0.000341;0.0;121.504
0.098313;0.098544;0.098313;0.098353;0.098409;0.098353;0.098326;0.098332;0.227008;0.000341;0.0;121.632
0.098323;0.098367;0.098323;0.098341;0.098344;0.098341;0.098337;0.098338;0.227008;0.000341;0.0;121.76
0.09839;0.098272;0.098272;0.098341;0.098334;0.098334;0.098326;0.098328;0.227008;0.000341;0.0;121.888
0.098355;0.09831;0.09831;0.09838;0.0983;0.0983;0.098316;0.098312;0.227008;0.000341;0.0;122.016
0.098328;0.098389;0.098328;0.098354;0.098363;0.098354;0.098327;0.098333;0.227008;0.000341;0.0;122.144
0.098305;0.09838;0.098305;0.098361;0.09833;0.09833;0.098333;0.098332;0.227008;0.000341;0.0;122.272
0.098407;0.098553;0.098407;0.09837;0.098376;0.09837;0.098324;0.098334;0.227008;0.000341;0.0;122.4
0.098338;0.098216;0.098216;0.098383;0.098333;0.098333;0.098348;0.098344;0.227008;0.000341;0.0;122.528
0.098484;0.098303;0.098303;0.098402;0.098336;0.098336;0.098348;0.098345;0.227008;0.000341;0.0;122.656
0.098418;0.098319;0.098319;0.098363;0.098364;0.098363;0.098346;0.09835;0.227008;0.000341;0.0;122.784
0.098321;0.098246;0.098246;0.098343;0.09831;0.09831;0.098344;0.098336;0.227008;0.000341;0.0;122.912
0.09843;0.098376;0.098376;0.098391;0.098372;0.098372;0.098341;0.098348;0.227008;0.000341;0.0;123.04
0.098383;0.098505;0.098383;0.098373;0.098402;0.098373;0.098357;0.098361;0.227008;0.000341;0.0;123.168
0.098471;0.098359;0.098359;0.0984;0.098374;0.098374;0.098366;0.098368;0.227008;0.000341;0.0;123.296
0.098438;0.098444;0.098438;0.098421;0.098384;0.098384;0.098369;0.098372;0.227008;0.000341;0.0;123.424
0.09841;0.098287;0.098287;0.098391;0.098328;0.098328;0.098361;0.098353;0.227008;0.000341;0.0;123.552
0.098426;0.0984;0.0984;0.098351;0.098394;0.098351;0.098346;0.098347;0.227008;0.000341;0.0;123.68
0.09834;0.098356;0.09834;0.098352;0.098385;0.098352;0.098356;0.098355;0.227008;0.000341;0.0;123.808
0.098455;0.098359;0.098359;0.098383;0.098383;0.098383;0.098352;0.098359;0.227008;0.000341;0.0;123.936
0.098357;0.098382;0.098357;0.098369;0.098383;0.098369;0.098373;0.098372;0.227008;0.000341;0.0;124.064
0.098438;0.098314;0.098314;0.098384;0.098325;0.098325;0.09837;0.09836;0.227008;0.000341;0.0;124.192
0.098283;0.098346;0.098283;0.098392;0.098347;0.098347;0.098354;0.098353;0.227008;0.000341;0.0;124.32
0.098382;0.098354;0.098354;0.098385;0.098326;0.098326;0.098345;0.098341;0.227008;0.000341;0.0;124.448
0.098463;0.098331;0.098331;0.098393;0.098324;0.098324;0.098318;0.09832;0.227008;0.000341;0.0;124.576
0.098359;0.098276;0.098276;0.098372;0.098293;0.098293;0.098314;0.09831;0.227008;0.000341;0.0;124.704
0.098324;0.098421;0.098324;0.098308;0.098317;0.098308;0.098296;0.098298;0.227008;0.000341;0.0;124.832
0.098209;0.098292;0.098209;0.098254;0.09835;0.098254;0.098292;0.098283;0.227008;0.000341;0.0;124.96
0.098402;0.098398;0.098398;0.098363;0.098352;0.098352;0.098304;0.098315;0.227008;0.000341;0.0;125.088
0.098384;0.098376;0.098376;0.098325;0.098347;0.098325;0.09831;0.098314;0.227008;0.000341;0.0;125.216
0.09845;0.098395;0.098395;0.098359;0.098349;0.098349;0.098317;0.098324;0.227008;0.000341;0.0;125.344
0.098499;0.098473;0.098473;0.098391;0.098384;0.098384;0.09833;0.098342;0.227008;0.000341;0.0;125.472
0.098561;0.098357;0.098357;0.098417;0.098382;0.098382;0.098351;0.098358;0.227008;0.000341;0.0;125.6
0.098317;0.098346;0.098317;0.098398;0.098392;0.098392;0.09838;0.098382;0.227008;0.000341;0.0;125.728
0.098381;0.09838;0.09838;0.098378;0.098376;0.098376;0.098371;0.098372;0.227008;0.000341;0.0;125.856
0.098382;0.098313;0.098313;0.09837;0.098362;0.098362;0.098372;0.09837;0.227008;0.000341;0.0;125.984
0.098279;0.098512;0.098279;0.098325;0.098409;0.098325;0.098358;0.09835;0.227008;0.000341;0.0;126.112
0.098426;0.098346;0.098346;0.098357;0.098329;0.098329;0.098337;0.098335;0.227008;0.000341;0.0;126.24
0.098407;0.098328;0.098328;0.098405;0.098339;0.098339;0.098344;0.098343;0.227008;0.000341;0.0;126.368
0.098262;0.098338;0.098262;0.098338;0.098353;0.098338;0.098346;0.098344;0.227008;0.000341;0.0;126.496
0.098398;0.09818;0.09818;0.09839;0.098321;0.098321;0.098349;0.098343;0.227008;0.000341;0.0;126.624
0.09846;0.098382;0.098382;0.098376;0.098347;0.098347;0.098334;0.098337;0.227008;0.000341;0.0;126.752
0.098279;0.098417;0.098279;0.098357;0.098351;0.098351;0.098344;0.098346;0.227008;0.000341;0.0;126.88
0.098435;0.098393;0.098393;0.098385;0.098358;0.098358;0.09835;0.098352;0.227008;0.000341;0.0;127.008
0.098415;0.098405;0.098405;0.098374;0.098384;0.098374;0.098352;0.098357;0.227008;0.000341;0.0;127.136
0.098343;0.098394;0.098343;0.098304;0.098393;0.098304;0.098333;0.098326;0.227008;0.000341;0.0;127.264
0.098454;0.098391;0.098391;0.098378;0.098356;0.098356;0.098326;0.098333;0.227008;0.000341;0.0;127.392
0.098343;0.098306;0.098306;0.098343;0.098285;0.098285;0.098304;0.0983;0.227008;0.000341;0.0;127.52
0.098376;0.098338;0.098338;0.098345;0.098332;0.098332;0.098306;0.098312;0.227008;0.000341;0.0;127.648
0.098302;0.098359;0.098302;0.098319;0.098358;0.098319;0.098315;0.098316;0.227008;0.000341;0.0;127.776
0.09852;0.098314;0.098314;0.098408;0.09836;0.09836;0.098335;0.098341;0.227008;0.000341;0.0;127.904
0.098375;0.098469;0.098375;0.098425;0.098401;0.098401;0.098353;0.098364;0.227008;0.000341;0.0;128.032
0.098352;0.098415;0.098352;0.098315;0.098405;0.098315;0.098333;0.098329;0.227008;0.000341;0.0;128.16
0.098448;0.09824;0.09824;0.098377;0.098341;0.098341;0.098332;0.098334;0.227008;0.000341;0.0;128.288
0.098437;0.098252;0.098252;0.09836;0.098338;0.098338;0.098332;0.098334;0.227008;0.000341;0.0;128.416
0.098348;0.098218;0.098218;0.098354;0.098285;0.098285;0.09833;0.098319;0.227008;0.000341;0.0;128.544
0.098289;0.098276;0.098276;0.098378;0.098328;0.098328;0.098323;0.098324;0.227008;0.000341;0.0;128.672
0.098298;0.09837;0.098298;0.098344;0.098361;0.098344;0.098336;0.098338;0.227008;0.000341;0.0;128.8
0.098392;0.098383;0.098383;0.09837;0.098358;0.098358;0.098345;0.098348;0.227008;0.000341;0.0;128.928
0.098329;0.098355;0.098329;0.098356;0.098342;0.098342;0.098349;0.098347;0.227008;0.000341;0.0;129.056
0.098461;0.09842;0.09842;0.098358;0.098416;0.098358;0.098347;0.09835;0.227008;0.000341;0.0;129.184
0.0984;0.098254;0.098254;0.098395;0.098373;0.098373;0.098373;0.098373;0.227008;0.000341;0.0;129.312
0.098234;0.098367;0.098234;0.098293;0.09834;0.098293;0.098353;0.098339;0.227008;0.000341;0.0;129.44
0.098409;0.098419;0.098409;0.098334;0.098375;0.098334;0.09832;0.098323;0.227008;0.000341;0.0;129.568
0.098367;0.098237;0.098237;0.098372;0.098346;0.098346;0.098339;0.09834;0.227008;0.000341;0.0;129.696
0.098436;0.098359;0.098359;0.098373;0.098351;0.098351;0.098349;0.098349;0.227008;0.000341;0.0;129.824
0.098473;0.09822;0.09822;0.098373;0.098302;0.098302;0.098345;0.098335;0.227008;0.000341;0.0;129.952
0.09818;0.098441;0.09818;0.098333;0.098389;0.098333;0.098339;0.098337;0.227008;0.000341;0.0;130.08
0.098246;0.098459;0.098246;0.098286;0.098367;0.098286;0.098313;0.098307;0.227008;0.000341;0.0;130.208
0.098314;0.098209;0.098209;0.098361;0.098329;0.098329;0.09833;0.09833;0.227008;0.000341;0.0;130.336
0.09832;0.098253;0.098253;0.098337;0.098331;0.098331;0.09834;0.098338;0.227008;0.000341;0.0;130.464
0.098333;0.098349;0.098333;0.09836;0.098346;0.098346;0.09834;0.098342;0.227008;0.000341;0.0;130.592
0.098376;0.098295;0.098295;0.098349;0.098309;0.098309;0.098332;0.098327;0.227008;0.000341;0.0;130.72
0.098381;0.098275;0.098275;0.098369;0.098313;0.098313;0.098325;0.098322;0.227008;0.000341;0.0;130.848
0.098446;0.098509;0.098446;0.098399;0.098366;0.098366;0.098318;0.098329;0.227008;0.000341;0.0;130.976
0.098451;0.09833;0.09833;0.098407;0.098331;0.098331;0.098326;0.098327;0.227008;0.000341;0.0;131.104
0.098451;0.098224;0.098224;0.098373;0.098314;0.098314;0.098337;0.098332;0.227008;0.000341;0.0;131.232
0.098336;0.098348;0.098336;0.09833;0.098315;0.098315;0.098308;0.09831;0.227008;0.000341;0.0;131.36
0.098387;0.098417;0.098387;0.098402;0.098334;0.098334;0.098297;0.098305;0.227008;0.000341;0.0;131.488
0.09843;0.098457;0.09843;0.098402;0.098396;0.098396;0.09834;0.098352;0.227008;0.000341;0.0;131.616
0.098283;0.098209;0.098209;0.098356;0.098342;0.098342;0.098368;0.098362;0.227008;0.000341;0.0;131.744
0.098473;0.098262;0.098262;0.098371;0.098331;0.098331;0.098349;0.098345;0.227008;0.000341;0.0;131.872
0.098462;0.09832;0.09832;0.098407;0.098331;0.098331;0.098341;0.098339;0.227008;0.000341;0.0;132.0
0.098405;0.098349;0.098349;0.098368;0.098361;0.098361;0.098348;0.098351;0.227008;0.000341;0.0;132.128
0.098384;0.098175;0.098175;0.098395;0.098286;0.098286;0.098337;0.098326;0.227008;0.000341;0.0;132.256
0.098364;0.098344;0.098344;0.098381;0.098343;0.098343;0.098331;0.098334;0.227008;0.000341;0.0;132.384
0.098513;0.098339;0.098339;0.098386;0.098341;0.098341;0.098332;0.098334;0.227008;0.000341;0.0;132.512
0.098311;0.098348;0.098311;0.098343;0.098344;0.098343;0.098341;0.098341;0.227008;0.000341;0.0;132.64
0.098239;0.098488;0.098239;0.09833;0.098395;0.09833;0.098356;0.09835;0.227008;0.000341;0.0;132.768
0.098427;0.098241;0.098241;0.098351;0.098358;0.098351;0.098338;0.098341;0.227008;0.000341;0.0;132.896
0.098375;0.098259;0.098259;0.098328;0.098326;0.098326;0.098329;0.098328;0.227008;0.000341;0.0;133.024
0.098252;0.098454;0.098252;0.09834;0.09837;0.09834;0.098326;0.098329;0.227008;0.000341;0.0;133.152
0.098348;0.098363;0.098348;0.098349;0.098367;0.098349;0.098345;0.098346;0.227008;0.000341;0.0;133.28
0.098392;0.09838;0.09838;0.09834;0.098371;0.09834;0.098334;0.098336;0.227008;0.000341;0.0;133.408
0.098364;0.098402;0.098364;0.098366;0.098376;0.098366;0.098341;0.098347;0.227008;0.000341;0.0;133.536
0.098286;0.098348;0.098286;0.09835;0.098428;0.09835;0.098357;0.098355;0.227008;0.000341;0.0;133.664
0.098531;0.098412;0.098412;0.098435;0.098374;0.098374;0.098359;0.098362;0.227008;0.000341;0.0;133.792
0.098315;0.098356;0.098315;0.098335;0.098353;0.098335;0.098353;0.098349;0.227008;0.000341;0.0;133.92
0.098373;0.098473;0.098373;0.098352;0.098406;0.098352;0.09835;0.098351;0.227008;0.000341;0.0;134.048
0.098237;0.098331;0.098237;0.098326;0.098341;0.098326;0.098342;0.098339;0.227008;0.000341;0.0;134.176
0.098281;0.098322;0.098281;0.098317;0.09832;0.098317;0.098329;0.098326;0.227008;0.000341;0.0;134.304
0.098371;0.098352;0.098352;0.098328;0.098336;0.098328;0.098315;0.098318;0.227008;0.000341;0.0;134.432
0.098356;0.098311;0.098311;0.098337;0.098329;0.098329;0.098327;0.098328;0.227008;0.000341;0.0;134.56
0.098402;0.098369;0.098369;0.098363;0.098346;0.098346;0.098335;0.098338;0.227008;0.000341;0.0;134.688
0.098469;0.098309;0.098309;0.098379;0.098358;0.098358;0.098342;0.098346;0.227008;0.000341;0.0;134.816
0.098369;0.098392;0.098369;0.098345;0.098382;0.098345;0.098342;0.098342;0.227008;0.000341;0.0;134.944
0.098328;0.098558;0.098328;0.098333;0.098446;0.098333;0.098343;0.098341;0.227008;0.000341;0.0;135.072
0.098421;0.098455;0.098421;0.098369;0.098417;0.098369;0.098352;0.098356;0.227008;0.000341;0.0;135.2
0.098183;0.09832;0.098183;0.098279;0.098377;0.098279;0.098352;0.098335;0.227008;0.000341;0.0;135.328
0.098325;0.098248;0.098248;0.09833;0.098339;0.09833;0.098325;0.098326;0.227008;0.000341;0.0;135.456
0.098366;0.098244;0.098244;0.098337;0.098345;0.098337;0.098325;0.098328;0.227008;0.000341;0.0;135.584
0.098358;0.098403;0.098358;0.098368;0.098385;0.098368;0.098341;0.098347;0.227008;0.000341;0.0;135.712
0.098276;0.098455;0.098276;0.098361;0.098395;0.098361;0.098361;0.098361;0.227008;0.000341;0.0;135.84
0.09833;0.098357;0.09833;0.098379;0.098346;0.098346;0.098352;0.098351;0.227008;0.000341;0.0;135.968
0.09832;0.09814;0.09814;0.098332;0.098275;0.098275;0.098335;0.098321;0.227008;0.000341;0.0;136.096
0.098359;0.098504;0.098359;0.098347;0.098403;0.098347;0.098324;0.098329;0.227008;0.000341;0.0;136.224
0.098402;0.098251;0.098251;0.09837;0.098366;0.098366;0.098347;0.098351;0.227008;0.000341;0.0;136.352
0.098363;0.098398;0.098363;0.098335;0.098377;0.098335;0.098339;0.098338;0.227008;0.000341;0.0;136.48
0.098354;0.098502;0.098354;0.098332;0.098423;0.098332;0.098339;0.098337;0.227008;0.000341;0.0;136.608
0.098373;0.09834;0.09834;0.098382;0.098394;0.098382;0.098346;0.098354;0.227008;0.000341;0.0;136.736
0.09832;0.098451;0.09832;0.098356;0.098403;0.098356;0.098364;0.098363;0.227008;0.000341;0.0;136.864
0.098316;0.098504;0.098316;0.098363;0.098431;0.098363;0.098369;0.098368;0.227008;0.000341;0.0;136.992
0.098408;0.098152;0.098152;0.098376;0.098321;0.098321;0.098362;0.098353;0.227008;0.000341;0.0;137.12
0.098225;0.098361;0.098225;0.0983;0.098362;0.0983;0.098338;0.09833;0.227008;0.000341;0.0;137.248
0.098403;0.098316;0.098316;0.098324;0.098347;0.098324;0.098317;0.098319;0.227008;0.000341;0.0;137.376
0.098338;0.098434;0.098338;0.098365;0.098388;0.098365;0.098341;0.098346;0.227008;0.000341;0.0;137.504
0.098257;0.098362;0.098257;0.098332;0.098348;0.098332;0.098349;0.098346;0.227008;0.000341;0.0;137.632
0.098447;0.098342;0.098342;0.098394;0.098334;0.098334;0.098338;0.098337;0.227008;0.000341;0.0;137.76
0.09825;0.098364;0.09825;0.098307;0.098383;0.098307;0.098344;0.098336;0.227008;0.000341;0.0;137.888
0.098346;0.098406;0.098346;0.098316;0.098393;0.098316;0.098321;0.09832;0.227008;0.000341;0.0;138.016
0.098396;0.09831;0.09831;0.098335;0.098341;0.098335;0.098312;0.098317;0.227008;0.000341;0.0;138.144
0.098323;0.09836;0.098323;0.098355;0.098384;0.098355;0.09833;0.098336;0.227008;0.000341;0.0;138.272
0.098275;0.098331;0.098275;0.098343;0.098369;0.098343;0.098339;0.09834;0.227008;0.000341;0.0;138.4
0.098391;0.098305;0.098305;0.098333;0.098384;0.098333;0.098322;0.098324;0.227008;0.000341;0.0;138.528
0.098451;0.098208;0.098208;0.098398;0.098319;0.098319;0.098342;0.098337;0.227008;0.000341;0.0;138.656
0.098231;0.098258;0.098231;0.098328;0.09831;0.09831;0.098321;0.098319;0.227008;0.000341;0.0;138.784
0.098276;0.098249;0.098249;0.09833;0.098308;0.098308;0.098329;0.098324;0.227008;0.000341;0.0;138.912
0.09847;0.098329;0.098329;0.098375;0.098333;0.098333;0.098321;0.098324;0.227008;0.000341;0.0;139.04
0.098294;0.098223;0.098223;0.098355;0.098314;0.098314;0.098349;0.098341;0.227008;0.000341;0.0;139.168
0.09836;0.098437;0.09836;0.098352;0.098421;0.098352;0.098346;0.098347;0.227008;0.000341;0.0;139.296
0.098498;0.098347;0.098347;0.098344;0.09838;0.098344;0.098326;0.09833;0.227008;0.000341;0.0;139.424
0.09833;0.098524;0.09833;0.098317;0.098406;0.098317;0.098318;0.098317;0.227008;0.000341;0.0;139.552
0.098453;0.098249;0.098249;0.098398;0.098363;0.098363;0.09833;0.098338;0.227008;0.000341;0.0;139.68
0.098308;0.098341;0.098308;0.098373;0.098363;0.098363;0.098356;0.098358;0.227008;0.000341;0.0;139.808
0.098235;0.098398;0.098235;0.098299;0.098372;0.098299;0.098342;0.098333;0.227008;0.000341;0.0;139.936
0.098275;0.098345;0.098275;0.09832;0.098345;0.09832;0.098337;0.098334;0.227008;0.000341;0.0;140.064
0.098227;0.098319;0.098227;0.098313;0.098361;0.098313;0.098339;0.098333;0.227008;0.000341;0.0;140.192
0.098374;0.098291;0.098291;0.098379;0.098308;0.098308;0.098335;0.098329;0.227008;0.000341;0.0;140.32
0.098469;0.098453;0.098453;0.098402;0.098391;0.098391;0.098336;0.098348;0.227008;0.000341;0.0;140.448
0.098309;0.09827;0.09827;0.098333;0.098319;0.098319;0.098351;0.098344;0.227008;0.000341;0.0;140.576
0.098372;0.098399;0.098372;0.09839;0.098317;0.098317;0.098306;0.098308;0.227008;0.000341;0.0;140.704
0.098482;0.098369;0.098369;0.098387;0.098318;0.098318;0.098311;0.098312;0.227008;0.000341;0.0;140.832
0.098419;0.098332;0.098332;0.098394;0.098341;0.098341;0.098326;0.098329;0.227008;0.000341;0.0;140.96
0.098446;0.098404;0.098404;0.098415;0.098345;0.098345;0.098325;0.098329;0.227008;0.000341;0.0;141.088
0.098203;0.09843;0.098203;0.098333;0.09835;0.098333;0.098314;0.098319;0.227008;0.000341;0.0;141.216
0.098341;0.098405;0.098341;0.098364;0.098385;0.098364;0.098341;0.098346;0.227008;0.000341;0.0;141.344
0.098238;0.098477;0.098238;0.098366;0.098395;0.098366;0.098361;0.098362;0.227008;0.000341;0.0;141.472
0.098284;0.098446;0.098284;0.098321;0.098408;0.098321;0.098347;0.098341;0.227008;0.000341;0.0;141.6
0.09839;0.098216;0.098216;0.098359;0.098337;0.098337;0.098336;0.098336;0.227008;0.000341;0.0;141.728
0.098279;0.098274;0.098274;0.098379;0.098329;0.098329;0.098342;0.098339;0.227008;0.000341;0.0;141.856
0.098419;0.098357;0.098357;0.098413;0.098334;0.098334;0.098325;0.098327;0.227008;0.000341;0.0;141.984
0.098445;0.098403;0.098403;0.098404;0.098382;0.098382;0.098346;0.098354;0.227008;0.000341;0.0;142.112
0.098377;0.098225;0.098225;0.098368;0.098331;0.098331;0.098359;0.098353;0.227008;0.000341;0.0;142.24
0.098449;0.098339;0.098339;0.098388;0.098361;0.098361;0.098353;0.098355;0.227008;0.000341;0.0;142.368
0.098318;0.098307;0.098307;0.098377;0.09835;0.09835;0.098352;0.098351;0.227008;0.000341;0.0;142.496
0.098372;0.098304;0.098304;0.09833;0.09834;0.09833;0.098337;0.098335;0.227008;0.000341;0.0;142.624
0.098444;0.098313;0.098313;0.098385;0.098333;0.098333;0.098331;0.098332;0.227008;0.000341;0.0;142.752
0.098316;0.098458;0.098316;0.098329;0.098404;0.098329;0.098337;0.098335;0.227008;0.000341;0.0;142.88
0.098464;0.098326;0.098326;0.09839;0.098358;0.098358;0.098353;0.098354;0.227008;0.000341;0.0;143.008
0.098394;0.098383;0.098383;0.098385;0.09836;0.09836;0.098352;0.098354;0.227008;0.000341;0.0;143.136
0.098399;0.098323;0.098323;0.098371;0.098374;0.098371;0.098354;0.098358;0.227008;0.000341;0.0;143.264
0.098438;0.098342;0.098342;0.098393;0.09835;0.09835;0.098363;0.09836;0.227008;0.000341;0.0;143.392
0.098349;0.098436;0.098349;0.098376;0.098336;0.098336;0.098335;0.098335;0.227008;0.000341;0.0;143.52
0.098272;0.098293;0.098272;0.098288;0.098362;0.098288;0.09832;0.098313;0.227008;0.000341;0.0;143.648
0.098421;0.098365;0.098365;0.098347;0.098343;0.098343;0.098312;0.098319;0.227008;0.000341;0.0;143.776
0.098318;0.09823;0.09823;0.09834;0.098314;0.098314;0.098324;0.098322;0.227008;0.000341;0.0;143.904
0.098312;0.098483;0.098312;0.098377;0.098377;0.098377;0.09833;0.098341;0.227008;0.000341;0.0;144.032
0.098433;0.098522;0.098433;0.098377;0.098403;0.098377;0.098347;0.098354;0.227008;0.000341;0.0;144.16
0.09839;0.098411;0.09839;0.098369;0.098377;0.098369;0.098357;0.098359;0.227008;0.000341;0.0;144.288
0.098295;0.098341;0.098295;0.098334;0.098338;0.098334;0.098351;0.098347;0.227008;0.000341;0.0;144.416
0.098436;0.098397;0.098397;0.098353;0.098397;0.098353;0.098331;0.098336;0.227008;0.000341;0.0;144.544
0.098403;0.098292;0.098292;0.098389;0.098337;0.098337;0.098338;0.098338;0.227008;0.000341;0.0;144.672
0.098236;0.098351;0.098236;0.098359;0.098376;0.098359;0.098353;0.098355;0.227008;0.000341;0.0;144.8
0.098347;0.098256;0.098256;0.098334;0.09835;0.098334;0.098335;0.098335;0.227008;0.000341;0.0;144.928
0.098405;0.098294;0.098294;0.098367;0.098359;0.098359;0.098346;0.098349;0.227008;0.000341;0.0;145.056
0.098387;0.098295;0.098295;0.098343;0.098349;0.098343;0.098344;0.098344;0.227008;0.000341;0.0;145.184
0.098332;0.09834;0.098332;0.098335;0.098353;0.098335;0.098338;0.098337;0.227008;0.000341;0.0;145.312
0.098364;0.098611;0.098364;0.098317;0.098439;0.098317;0.098312;0.098313;0.227008;0.000341;0.0;145.44
0.098274;0.098156;0.098156;0.098326;0.098314;0.098314;0.098323;0.098321;0.227008;0.000341;0.0;145.568
0.098417;0.098497;0.098417;0.098367;0.098364;0.098364;0.098314;0.098325;0.227008;0.000341;0.0;145.696
0.098336;0.098316;0.098316;0.098347;0.09837;0.098347;0.098346;0.098346;0.227008;0.000341;0.0;145.824
0.098406;0.09846;0.098406;0.098391;0.098404;0.098391;0.098349;0.098358;0.227008;0.000341;0.0;145.952
0.098379;0.098359;0.098359;0.098384;0.098355;0.098355;0.098359;0.098358;0.227008;0.000341;0.0;146.08
0.098396;0.098183;0.098183;0.098377;0.098325;0.098325;0.098361;0.098353;0.227008;0.000341;0.0;146.208
0.09842;0.098364;0.098364;0.098376;0.098376;0.098376;0.098348;0.098354;0.227008;0.000341;0.0;146.336
0.098463;0.098442;0.098442;0.098393;0.098437;0.098393;0.098365;0.098371;0.227008;0.000341;0.0;146.464
0.098381;0.09835;0.09835;0.098384;0.098372;0.098372;0.098373;0.098373;0.227008;0.000341;0.0;146.592
0.098425;0.098493;0.098425;0.098375;0.09839;0.098375;0.098357;0.098361;0.227008;0.000341;0.0;146.72
0.098435;0.098415;0.098415;0.098343;0.098385;0.098343;0.098337;0.098338;0.227008;0.000341;0.0;146.848
0.0984;0.098351;0.098351;0.098363;0.09834;0.09834;0.098336;0.098337;0.227008;0.000341;0.0;146.976
0.098533;0.098253;0.098253;0.098366;0.098294;0.098294;0.098325;0.098318;0.227008;0.000341;0.0;147.104
0.098231;0.098315;0.098231;0.098323;0.098293;0.098293;0.0983;0.098298;0.227008;0.000341;0.0;147.232
0.098309;0.098307;0.098307;0.098341;0.098315;0.098315;0.098303;0.098306;0.227008;0.000341;0.0;147.36
0.098295;0.098518;0.098295;0.098347;0.098437;0.098347;0.098332;0.098335;0.227008;0.000341;0.0;147.488
0.098314;0.09842;0.098314;0.098345;0.098375;0.098345;0.098353;0.098351;0.227008;0.000341;0.0;147.616
0.098291;0.098387;0.098291;0.098341;0.098319;0.098319;0.098331;0.098328;0.227008;0.000341;0.0;147.744
0.098319;0.098404;0.098319;0.098314;0.098354;0.098314;0.098316;0.098316;0.227008;0.000341;0.0;147.872
0.098352;0.098243;0.098243;0.098331;0.098325;0.098325;0.098312;0.098315;0.227008;0.000341;0.0;148.0
0.098379;0.098313;0.098313;0.098354;0.098354;0.098354;0.098333;0.098338;0.227008;0.000341;0.0;148.128
0.098297;0.098367;0.098297;0.098353;0.098383;0.098353;0.098354;0.098354;0.227008;0.000341;0.0;148.256
0.098268;0.09846;0.098268;0.098357;0.098382;0.098357;0.098345;0.098347;0.227008;0.000341;0.0;148.384
0.098228;0.098329;0.098228;0.098311;0.098325;0.098311;0.098341;0.098334;0.227008;0.000341;0.0;148.512
0.098171;0.098295;0.098171;0.098287;0.098296;0.098287;0.098321;0.098313;0.227008;0.000341;0.0;148.64
0.098439;0.098539;0.098439;0.098335;0.098397;0.098335;0.098294;0.098303;0.227008;0.000341;0.0;148.768
0.098487;0.098382;0.098382;0.09843;0.098355;0.098355;0.098318;0.098326;0.227008;0.000341;0.0;148.896
0.098423;0.0983;0.0983;0.098381;0.098334;0.098334;0.098337;0.098336;0.227008;0.000341;0.0;149.024
0.098376;0.098292;0.098292;0.098359;0.098346;0.098346;0.098347;0.098347;0.227008;0.000341;0.0;149.152
0.098322;0.098322;0.098322;0.098343;0.098355;0.098343;0.098344;0.098344;0.227008;0.000341;0.0;149.28
0.098346;0.098464;0.098346;0.098359;0.098401;0.098359;0.098348;0.098351;0.227008;0.000341;0.0;149.408
0.09832;0.098296;0.098296;0.098335;0.09835;0.098335;0.09835;0.098346;0.227008;0.000341;0.0;149.536
0.098406;0.0984;0.0984;0.098366;0.098358;0.098358;0.09834;0.098344;0.227008;0.000341;0.0;149.664
0.09843;0.098269;0.098269;0.098392;0.09833;0.09833;0.098346;0.098342;0.227008;0.000341;0.0;149.792
0.098327;0.098407;0.098327;0.098377;0.098338;0.098338;0.098327;0.09833;0.227008;0.000341;0.0;149.92
0.098472;0.098479;0.098472;0.098395;0.098368;0.098368;0.098328;0.098337;0.227008;0.000341;0.0;150.048
0.098547;0.098497;0.098497;0.098479;0.098424;0.098424;0.098367;0.098379;0.227008;0.000341;0.0;150.176
0.098371;0.098237;0.098237;0.098337;0.098356;0.098337;0.098374;0.098365;0.227008;0.000341;0.0;150.304
0.098349;0.0983;0.0983;0.098382;0.098299;0.098299;0.098345;0.098334;0.227008;0.000341;0.0;150.432
0.098385;0.098412;0.098385;0.098342;0.098387;0.098342;0.098329;0.098332;0.227008;0.000341;0.0;150.56
0.098264;0.098307;0.098264;0.098312;0.098357;0.098312;0.098331;0.098326;0.227008;0.000341;0.0;150.688
0.098375;0.098278;0.098278;0.098326;0.098338;0.098326;0.098315;0.098318;0.227008;0.000341;0.0;150.816
0.098449;0.098298;0.098298;0.0984;0.098347;0.098347;0.098334;0.098337;0.227008;0.000341;0.0;150.944
0.098303;0.09834;0.098303;0.098323;0.09837;0.098323;0.098341;0.098337;0.227008;0.000341;0.0;151.072
0.09841;0.098285;0.098285;0.098364;0.09838;0.098364;0.098336;0.098342;0.227008;0.000341;0.0;151.2
0.098395;0.098358;0.098358;0.098366;0.098407;0.098366;0.098351;0.098354;0.227008;0.000341;0.0;151.328
