ps0_FD;ps1_DD;ps2_LD;ps3_TD;ps4_TI;ps5_LI;ps6_DI;ps7_FI;Theta_Izq_rad;Theta_Der_rad;DeltaS_Izq_m;DeltaS_Der_m;AvanceLineal_m;GiroAngular_rad;VelLineal_ms;VelAngular_rads;timestamp_s
70.609907;62.32893;63.548864;71.799852;71.583301;67.721499;63.156588;71.721608;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;138.912
62.639512;62.945061;68.909545;67.928119;64.708078;66.652431;69.480263;68.409324;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;139.04
69.848825;62.406963;65.448612;68.504284;70.059687;64.320061;66.31433;72.783455;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;139.168
67.165586;64.333635;72.399705;68.925246;68.775703;64.052372;69.381437;63.997012;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;139.296
61.513148;65.848752;62.047393;71.745016;63.605523;68.280034;69.351581;67.672375;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;139.424
68.406171;71.993472;61.949244;64.310342;68.019324;69.990917;74.326635;60.460632;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;139.552
63.331805;67.375676;67.205988;67.499677;64.942313;68.99576;67.308486;71.696892;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;139.68
69.289363;68.750344;63.324324;67.928458;66.686388;60.992004;72.811966;67.924058;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;139.808
72.288848;68.554169;67.446527;62.742301;68.123578;71.670084;73.85834;65.60929;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;139.936
70.632195;72.375835;69.811238;64.655416;64.015097;64.799317;68.891793;67.77865;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;140.064
72.604529;72.909158;60.637663;65.207004;68.066814;69.972345;69.6206;68.844071;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;140.192
66.598066;62.711583;71.426189;72.050003;68.45533;68.694744;63.894743;69.967984;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;140.32
62.690703;66.798509;66.788835;66.097741;75.791908;68.981721;64.401306;63.330293;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;140.448
69.248756;66.674001;64.882466;61.751447;65.874685;67.058315;73.195172;70.843576;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;140.576
66.666303;72.265457;65.877964;66.735425;63.528162;65.735592;66.368197;65.578878;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;140.704
62.179234;69.040286;71.430285;67.037908;70.447301;65.545795;65.078686;66.788945;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;140.832
64.730933;64.07518;68.219665;66.379073;61.126325;65.450175;63.320551;68.297417;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;140.96
63.622347;64.892714;71.978154;62.015796;67.730124;72.211557;64.787944;65.341638;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;141.088
73.594552;65.720205;58.104112;69.161762;67.912155;65.135559;63.137478;64.275304;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;141.216
67.937026;66.494298;67.2792;70.039577;63.331842;65.993375;67.677946;65.296447;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;141.344
72.138324;66.767664;70.823391;72.351785;68.651604;68.725299;63.069917;62.378344;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;141.472
70.26756;69.27526;70.822381;67.800647;66.63667;67.333321;63.519873;63.641587;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;141.6
65.91126;67.652951;73.953223;69.12191;65.236575;61.157797;69.205031;73.049578;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;141.728
70.493891;69.338862;62.120223;61.891042;61.885509;63.437404;62.303596;70.659983;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;141.856
64.75644;74.132368;67.124262;66.04382;68.077947;67.11167;66.784289;67.279016;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;141.984
63.668103;71.488829;70.348844;67.021603;67.046333;71.011657;68.6616;65.416413;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;142.112
66.46196;68.221892;71.965846;66.027491;69.04176;62.215137;65.39821;72.697963;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;142.24
63.493895;70.560856;64.055824;61.105393;61.94029;63.869359;67.004295;68.019636;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;142.368
68.870798;62.628372;62.920103;68.602289;62.829792;68.750621;67.900524;69.319286;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;142.496
66.674614;68.241974;66.440276;66.041186;67.537988;67.099122;71.288834;69.467698;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;142.624
63.698398;66.139942;67.203195;69.24645;68.145982;69.075022;67.689126;69.077792;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;142.752
68.958237;67.320114;69.275569;65.534441;63.756388;67.638575;65.72556;63.142301;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;142.88
62.912969;67.299953;64.565113;68.394111;65.448259;66.169711;70.558037;68.53156;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;143.008
65.785647;69.619914;62.465126;65.47862;62.079229;70.140489;67.093555;66.223035;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;143.136
65.572393;67.486079;70.057254;66.430667;71.184143;64.071693;67.358585;68.656431;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;143.264
63.973186;61.965154;64.443174;68.920578;63.242226;71.583538;64.410905;67.874678;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;143.392
67.615653;69.152952;69.18593;68.157582;68.928445;68.898694;61.085334;64.066007;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;143.52
70.749679;73.551713;69.113492;64.710328;70.19323;71.263635;65.109426;69.91527;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;143.648
64.641415;69.528313;65.289532;67.246072;66.026539;60.360131;66.448237;66.934818;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;143.776
68.880923;68.835499;57.678363;61.69335;64.811532;67.291854;70.273164;72.46806;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;143.904
69.133546;68.283974;66.377835;62.508556;69.730459;61.461005;61.097274;62.125616;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;144.032
64.149486;71.070857;70.121034;70.324242;68.568696;69.344002;67.644762;60.513112;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;144.16
65.912551;71.602315;66.8255;70.525112;68.999011;67.201711;65.183309;65.085253;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;144.288
69.833323;67.41919;68.028987;60.729212;69.831182;69.059977;67.364905;67.954713;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;144.416
64.055092;63.898141;67.509048;62.176591;66.529163;69.558192;67.139724;65.641016;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;144.544
65.40627;65.277809;65.676872;67.935689;67.636159;69.013991;67.506903;69.942568;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;144.672
72.245576;71.056601;71.121511;67.806871;69.132053;63.29783;65.246389;67.537746;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;144.8
67.698985;70.535548;62.860697;66.565876;66.107522;67.16209;63.974643;71.43648;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;144.928
65.323415;67.000112;72.23019;65.12187;67.648117;66.592254;65.758971;69.869791;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;145.056
66.037989;62.175051;71.798351;67.546612;71.855732;69.628126;60.972206;69.812345;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;145.184
68.302064;64.751426;69.535719;64.270668;65.465635;70.912942;68.492692;67.974636;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;145.312
66.99465;65.571652;69.402339;65.281251;62.792122;72.291496;64.845963;56.893727;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;145.44
70.690485;67.005537;65.49269;67.314517;65.504221;66.292018;62.696783;75.514794;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;145.568
64.820675;75.336242;70.782996;65.455267;68.270209;69.306348;64.188128;61.533217;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;145.696
68.133998;68.619452;73.298825;66.17647;69.421585;65.774889;69.884052;68.943523;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;145.824
65.277688;64.926104;70.666374;65.965022;67.305615;67.186989;70.544413;63.081406;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;145.952
66.372674;67.612652;69.248346;69.51089;66.470151;65.16609;70.219339;67.182943;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;146.08
65.680525;67.738549;64.488143;73.19008;63.654446;72.053167;67.108825;74.38638;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;146.208
64.696394;68.106882;63.863481;64.328101;66.580614;71.21188;65.059764;67.001474;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;146.336
62.93905;66.049673;64.891001;61.747759;67.596353;65.858842;67.903381;63.797987;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;146.464
66.293909;66.220936;67.118942;64.096723;69.01531;71.321976;65.714177;67.572112;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;146.592
64.483157;70.452318;69.069449;64.858614;65.581628;69.09274;72.970114;61.729008;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;146.72
64.066744;67.898461;63.920355;71.269327;66.150159;70.776596;68.131385;64.918853;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;146.848
65.51672;63.048326;66.411685;68.485125;68.387008;65.280461;67.703471;67.533044;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;146.976
60.079411;65.156867;65.47649;68.50625;68.251209;64.380865;64.587348;71.535201;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;147.104
72.449688;68.087653;67.726113;62.452422;70.527751;66.607046;69.157245;69.006588;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;147.232
69.252846;66.168735;67.436048;61.89559;66.710114;69.920185;71.07409;69.31425;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;147.36
69.822985;66.384551;64.464799;67.594866;70.920433;68.072423;68.335532;60.677123;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;147.488
69.032245;61.439625;61.412198;66.516384;71.96376;69.810879;68.387753;64.704326;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;147.616
69.985545;69.036905;64.221289;69.854621;68.24251;67.311758;70.321346;66.072002;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;147.744
68.823782;64.017974;64.001758;67.635331;64.241825;66.223561;67.962758;65.373018;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;147.872
67.48854;68.042436;70.329817;69.705544;66.570003;70.109299;68.647462;71.964261;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;148.0
66.38974;67.136375;69.285945;64.556948;65.433056;70.048162;66.766462;69.096547;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;148.128
69.727746;71.350041;66.976917;70.899834;61.613378;68.221625;65.670095;66.889267;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;148.256
70.911633;63.848188;63.430443;69.092621;65.406895;65.959426;68.074891;63.050155;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;148.384
72.570474;76.687744;63.8277;63.625276;69.363085;64.033615;73.801207;68.407779;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;148.512
74.903672;71.096806;69.365653;64.33989;61.691019;67.333665;69.473454;69.837473;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;148.64
63.916626;63.693288;65.790971;59.135198;70.791757;65.928433;70.71469;59.842127;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;148.768
61.94109;69.235878;72.870629;69.282272;59.767385;65.00453;63.605446;66.267357;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;148.896
64.57888;64.693279;62.36636;63.078683;68.060358;68.640303;70.493908;69.604298;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;149.024
66.504866;64.436234;68.112007;64.946426;66.108816;65.590874;67.988512;69.958337;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;149.152
68.714542;68.415874;65.912204;66.10039;62.796104;68.246955;61.636392;68.716865;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;149.28
67.718172;66.708669;71.044772;72.437814;61.855793;69.639214;69.601269;62.913792;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;149.408
68.79258;68.741318;65.494831;62.858524;70.431483;68.703004;62.292263;69.771307;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;149.536
65.292564;62.137794;66.62953;62.894684;64.404088;64.661651;68.654756;65.507543;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;149.664
64.296478;70.783218;65.424205;64.316809;63.372447;60.873922;69.328191;70.900897;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;149.792
68.493116;62.927642;66.582845;67.609474;64.159693;70.211592;72.89325;65.215742;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;149.92
62.576719;67.328573;62.202247;69.73602;68.278319;65.462123;70.143215;62.291545;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;150.048
59.513103;68.572885;72.044969;66.307099;66.705804;66.069012;68.369851;61.567114;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;150.176
66.710157;64.870035;69.385521;68.952174;66.946259;62.315653;67.408983;72.206813;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;150.304
67.615983;66.056235;71.03458;65.244263;64.148592;63.687498;60.550364;69.605869;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;150.432
66.151541;63.27224;67.991529;64.308915;67.546528;71.224404;67.54102;65.011086;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;150.56
71.09055;65.797492;67.386047;72.602716;63.836812;68.721373;66.22242;69.330424;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;150.688
66.559993;67.907354;70.752228;70.839678;66.66967;70.582452;64.953577;70.518863;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;150.816
63.517315;66.300381;58.801755;62.944627;65.88768;72.134056;67.314988;69.704953;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;150.944
69.47326;67.274256;64.73922;65.731733;64.190843;70.888769;69.123387;67.969181;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;151.072
65.116945;67.869447;67.760944;65.462478;63.34878;64.067071;64.965046;70.246237;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;151.2
65.720957;65.882215;64.2042;63.939014;69.458917;68.428155;67.250049;67.23816;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;151.328
62.709584;67.80897;61.704221;62.75088;69.23467;69.271483;63.698005;66.894541;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;151.456
61.787943;63.460462;69.364202;71.026723;69.970911;67.270341;67.553185;65.531453;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;151.584
69.877655;63.878007;63.371567;67.472145;65.259274;65.664509;73.622653;62.932148;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;151.712
65.13255;67.519438;68.074918;70.542433;71.412982;68.418161;66.683017;67.043914;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;151.84
68.471874;65.208592;61.731182;65.63875;68.445915;64.269144;64.575408;63.972673;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;151.968
65.004923;71.873749;68.534942;68.181771;65.207675;74.26959;62.496355;68.817726;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;152.096
64.928943;68.494061;66.206407;71.790919;67.207523;70.893378;64.188752;72.640683;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;152.224
69.762867;73.669342;66.834502;72.5135;67.574786;68.23911;68.340976;66.35436;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;152.352
67.418187;72.014946;66.575202;66.458857;65.121445;66.990507;69.238044;67.159933;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;152.48
65.752995;64.881718;67.654081;64.892682;68.887077;67.26928;71.761372;71.770758;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;152.608
67.397915;66.651855;67.946325;67.572809;66.776497;68.526069;62.655693;66.109418;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;152.736
66.537833;65.797435;70.841872;62.701728;57.534106;65.745306;70.321787;66.877193;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;152.864
75.091886;60.1604;67.277829;64.744681;71.085176;66.223887;71.223655;67.557471;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;152.992
